"","milepoint","lat","long","time_numeric","grid_loc","loc_ind","Date","counts"
"1341",9.25,40.63022641,-111.863181,1354.77778,"[9,9.5)","[9,9.5)",2018-09-16 18:40:00,1
"1342",9.25,40.63022641,-111.863181,1385.22222,"[9,9.5)","[9,9.5)",2018-10-17 05:19:59,0
"1343",9.25,40.63022641,-111.863181,1415.66667,"[9,9.5)","[9,9.5)",2018-11-16 16:00:00,0
"1344",9.25,40.63022641,-111.863181,1446.11111,"[9,9.5)","[9,9.5)",2018-12-17 02:39:59,1
"1345",9.25,40.63022641,-111.863181,1476.55556,"[9,9.5)","[9,9.5)",2019-01-16 13:20:00,0
"1346",9.25,40.63022641,-111.863181,1507,"[9,9.5)","[9,9.5)",2019-02-16 00:00:00,3
"1347",9.25,40.63022641,-111.863181,1537.44444,"[9,9.5)","[9,9.5)",2019-03-18 10:39:59,0
"1348",9.25,40.63022641,-111.863181,1567.88889,"[9,9.5)","[9,9.5)",2019-04-17 21:20:00,1
"1349",9.25,40.63022641,-111.863181,1598.33333,"[9,9.5)","[9,9.5)",2019-05-18 07:59:59,1
"1350",9.25,40.63022641,-111.863181,1628.77778,"[9,9.5)","[9,9.5)",2019-06-17 18:40:00,0
"1351",9.25,40.63022641,-111.863181,1659.22222,"[9,9.5)","[9,9.5)",2019-07-18 05:19:59,0
"1352",9.25,40.63022641,-111.863181,1689.66667,"[9,9.5)","[9,9.5)",2019-08-17 16:00:00,2
"1353",9.25,40.63022641,-111.863181,1720.11111,"[9,9.5)","[9,9.5)",2019-09-17 02:39:59,0
"1354",9.25,40.63022641,-111.863181,1750.55556,"[9,9.5)","[9,9.5)",2019-10-17 13:20:00,0
"1355",9.25,40.63022641,-111.863181,1781,"[9,9.5)","[9,9.5)",2019-11-17 00:00:00,0
"1356",9.25,40.63022641,-111.863181,1811.44444,"[9,9.5)","[9,9.5)",2019-12-17 10:39:59,0
"1357",9.25,40.63022641,-111.863181,1841.88889,"[9,9.5)","[9,9.5)",2020-01-16 21:20:00,1
"1358",9.25,40.63022641,-111.863181,1872.33333,"[9,9.5)","[9,9.5)",2020-02-16 07:59:59,2
"1359",9.25,40.63022641,-111.863181,1902.77778,"[9,9.5)","[9,9.5)",2020-03-17 18:40:00,0
"1360",9.25,40.63022641,-111.863181,1933.22222,"[9,9.5)","[9,9.5)",2020-04-17 05:19:59,1
"1361",9.25,40.63022641,-111.863181,1963.66667,"[9,9.5)","[9,9.5)",2020-05-17 16:00:00,1
"1362",9.25,40.63022641,-111.863181,1994.11111,"[9,9.5)","[9,9.5)",2020-06-17 02:39:59,3
"1363",9.25,40.63022641,-111.863181,2024.55556,"[9,9.5)","[9,9.5)",2020-07-17 13:20:00,1
"1364",9.25,40.63022641,-111.863181,2055,"[9,9.5)","[9,9.5)",2020-08-17 00:00:00,0
"1365",9.25,40.63022641,-111.863181,2085.44444,"[9,9.5)","[9,9.5)",2020-09-16 10:39:59,1
"1366",9.25,40.63022641,-111.863181,2115.88889,"[9,9.5)","[9,9.5)",2020-10-16 21:20:00,0
"1367",9.25,40.63022641,-111.863181,2146.33333,"[9,9.5)","[9,9.5)",2020-11-16 07:59:59,0
"1368",9.25,40.63022641,-111.863181,2176.77778,"[9,9.5)","[9,9.5)",2020-12-16 18:40:00,2
"1369",9.75,40.63022629,-111.8726533,15.22222,"[9.5,10)","[9.5,10)",2015-01-16 05:19:59,1
"1370",9.75,40.63022629,-111.8726533,45.66667,"[9.5,10)","[9.5,10)",2015-02-15 16:00:00,0
"1371",9.75,40.63022629,-111.8726533,76.11111,"[9.5,10)","[9.5,10)",2015-03-18 02:39:59,1
"1372",9.75,40.63022629,-111.8726533,106.55556,"[9.5,10)","[9.5,10)",2015-04-17 13:20:00,3
"1373",9.75,40.63022629,-111.8726533,137,"[9.5,10)","[9.5,10)",2015-05-18 00:00:00,2
"1374",9.75,40.63022629,-111.8726533,167.44444,"[9.5,10)","[9.5,10)",2015-06-17 10:39:59,2
"1375",9.75,40.63022629,-111.8726533,197.88889,"[9.5,10)","[9.5,10)",2015-07-17 21:20:00,1
"1376",9.75,40.63022629,-111.8726533,228.33333,"[9.5,10)","[9.5,10)",2015-08-17 07:59:59,5
"1377",9.75,40.63022629,-111.8726533,258.77778,"[9.5,10)","[9.5,10)",2015-09-16 18:40:00,2
"1378",9.75,40.63022629,-111.8726533,289.22222,"[9.5,10)","[9.5,10)",2015-10-17 05:19:59,2
"1379",9.75,40.63022629,-111.8726533,319.66667,"[9.5,10)","[9.5,10)",2015-11-16 16:00:00,0
"1380",9.75,40.63022629,-111.8726533,350.11111,"[9.5,10)","[9.5,10)",2015-12-17 02:39:59,2
"1381",9.75,40.63022629,-111.8726533,380.55556,"[9.5,10)","[9.5,10)",2016-01-16 13:20:00,1
"1382",9.75,40.63022629,-111.8726533,411,"[9.5,10)","[9.5,10)",2016-02-16 00:00:00,2
"1383",9.75,40.63022629,-111.8726533,441.44444,"[9.5,10)","[9.5,10)",2016-03-17 10:39:59,2
"1384",9.75,40.63022629,-111.8726533,471.88889,"[9.5,10)","[9.5,10)",2016-04-16 21:20:00,4
"1385",9.75,40.63022629,-111.8726533,502.33333,"[9.5,10)","[9.5,10)",2016-05-17 07:59:59,4
"1386",9.75,40.63022629,-111.8726533,532.77778,"[9.5,10)","[9.5,10)",2016-06-16 18:40:00,6
"1387",9.75,40.63022629,-111.8726533,563.22222,"[9.5,10)","[9.5,10)",2016-07-17 05:19:59,3
"1388",9.75,40.63022629,-111.8726533,593.66667,"[9.5,10)","[9.5,10)",2016-08-16 16:00:00,2
"1389",9.75,40.63022629,-111.8726533,624.11111,"[9.5,10)","[9.5,10)",2016-09-16 02:39:59,2
"1390",9.75,40.63022629,-111.8726533,654.55556,"[9.5,10)","[9.5,10)",2016-10-16 13:20:00,1
"1391",9.75,40.63022629,-111.8726533,685,"[9.5,10)","[9.5,10)",2016-11-16 00:00:00,5
"1392",9.75,40.63022629,-111.8726533,715.44444,"[9.5,10)","[9.5,10)",2016-12-16 10:39:59,1
"1393",9.75,40.63022629,-111.8726533,745.88889,"[9.5,10)","[9.5,10)",2017-01-15 21:20:00,4
"1394",9.75,40.63022629,-111.8726533,776.33333,"[9.5,10)","[9.5,10)",2017-02-15 07:59:59,1
"1395",9.75,40.63022629,-111.8726533,806.77778,"[9.5,10)","[9.5,10)",2017-03-17 18:40:00,1
"1396",9.75,40.63022629,-111.8726533,837.22222,"[9.5,10)","[9.5,10)",2017-04-17 05:19:59,1
"1397",9.75,40.63022629,-111.8726533,867.66667,"[9.5,10)","[9.5,10)",2017-05-17 16:00:00,2
"1398",9.75,40.63022629,-111.8726533,898.11111,"[9.5,10)","[9.5,10)",2017-06-17 02:39:59,2
"1399",9.75,40.63022629,-111.8726533,928.55556,"[9.5,10)","[9.5,10)",2017-07-17 13:20:00,1
"1400",9.75,40.63022629,-111.8726533,959,"[9.5,10)","[9.5,10)",2017-08-17 00:00:00,5
"1401",9.75,40.63022629,-111.8726533,989.44444,"[9.5,10)","[9.5,10)",2017-09-16 10:39:59,3
"1402",9.75,40.63022629,-111.8726533,1019.88889,"[9.5,10)","[9.5,10)",2017-10-16 21:20:00,1
"1403",9.75,40.63022629,-111.8726533,1050.33333,"[9.5,10)","[9.5,10)",2017-11-16 07:59:59,4
"1404",9.75,40.63022629,-111.8726533,1080.77778,"[9.5,10)","[9.5,10)",2017-12-16 18:40:00,5
"1405",9.75,40.63022629,-111.8726533,1111.22222,"[9.5,10)","[9.5,10)",2018-01-16 05:19:59,1
"1406",9.75,40.63022629,-111.8726533,1141.66667,"[9.5,10)","[9.5,10)",2018-02-15 16:00:00,3
"1407",9.75,40.63022629,-111.8726533,1172.11111,"[9.5,10)","[9.5,10)",2018-03-18 02:39:59,3
"1408",9.75,40.63022629,-111.8726533,1202.55556,"[9.5,10)","[9.5,10)",2018-04-17 13:20:00,0
"1409",9.75,40.63022629,-111.8726533,1233,"[9.5,10)","[9.5,10)",2018-05-18 00:00:00,2
"1410",9.75,40.63022629,-111.8726533,1263.44444,"[9.5,10)","[9.5,10)",2018-06-17 10:39:59,1
"1411",9.75,40.63022629,-111.8726533,1293.88889,"[9.5,10)","[9.5,10)",2018-07-17 21:20:00,2
"1412",9.75,40.63022629,-111.8726533,1324.33333,"[9.5,10)","[9.5,10)",2018-08-17 07:59:59,2
"1413",9.75,40.63022629,-111.8726533,1354.77778,"[9.5,10)","[9.5,10)",2018-09-16 18:40:00,2
"1414",9.75,40.63022629,-111.8726533,1385.22222,"[9.5,10)","[9.5,10)",2018-10-17 05:19:59,2
"1415",9.75,40.63022629,-111.8726533,1415.66667,"[9.5,10)","[9.5,10)",2018-11-16 16:00:00,2
"1416",9.75,40.63022629,-111.8726533,1446.11111,"[9.5,10)","[9.5,10)",2018-12-17 02:39:59,1
"1417",9.75,40.63022629,-111.8726533,1476.55556,"[9.5,10)","[9.5,10)",2019-01-16 13:20:00,1
"1418",9.75,40.63022629,-111.8726533,1507,"[9.5,10)","[9.5,10)",2019-02-16 00:00:00,2
"1419",9.75,40.63022629,-111.8726533,1537.44444,"[9.5,10)","[9.5,10)",2019-03-18 10:39:59,2
"1420",9.75,40.63022629,-111.8726533,1567.88889,"[9.5,10)","[9.5,10)",2019-04-17 21:20:00,3
"1421",9.75,40.63022629,-111.8726533,1598.33333,"[9.5,10)","[9.5,10)",2019-05-18 07:59:59,1
"1422",9.75,40.63022629,-111.8726533,1628.77778,"[9.5,10)","[9.5,10)",2019-06-17 18:40:00,2
"1423",9.75,40.63022629,-111.8726533,1659.22222,"[9.5,10)","[9.5,10)",2019-07-18 05:19:59,3
"1424",9.75,40.63022629,-111.8726533,1689.66667,"[9.5,10)","[9.5,10)",2019-08-17 16:00:00,2
"1425",9.75,40.63022629,-111.8726533,1720.11111,"[9.5,10)","[9.5,10)",2019-09-17 02:39:59,2
"1426",9.75,40.63022629,-111.8726533,1750.55556,"[9.5,10)","[9.5,10)",2019-10-17 13:20:00,3
"1427",9.75,40.63022629,-111.8726533,1781,"[9.5,10)","[9.5,10)",2019-11-17 00:00:00,3
"1428",9.75,40.63022629,-111.8726533,1811.44444,"[9.5,10)","[9.5,10)",2019-12-17 10:39:59,5
"1429",9.75,40.63022629,-111.8726533,1841.88889,"[9.5,10)","[9.5,10)",2020-01-16 21:20:00,1
"1430",9.75,40.63022629,-111.8726533,1872.33333,"[9.5,10)","[9.5,10)",2020-02-16 07:59:59,2
"1431",9.75,40.63022629,-111.8726533,1902.77778,"[9.5,10)","[9.5,10)",2020-03-17 18:40:00,1
"1432",9.75,40.63022629,-111.8726533,1933.22222,"[9.5,10)","[9.5,10)",2020-04-17 05:19:59,0
"1433",9.75,40.63022629,-111.8726533,1963.66667,"[9.5,10)","[9.5,10)",2020-05-17 16:00:00,0
"1434",9.75,40.63022629,-111.8726533,1994.11111,"[9.5,10)","[9.5,10)",2020-06-17 02:39:59,1
"1435",9.75,40.63022629,-111.8726533,2024.55556,"[9.5,10)","[9.5,10)",2020-07-17 13:20:00,1
"1436",9.75,40.63022629,-111.8726533,2055,"[9.5,10)","[9.5,10)",2020-08-17 00:00:00,0
"1437",9.75,40.63022629,-111.8726533,2085.44444,"[9.5,10)","[9.5,10)",2020-09-16 10:39:59,3
"1438",9.75,40.63022629,-111.8726533,2115.88889,"[9.5,10)","[9.5,10)",2020-10-16 21:20:00,3
"1439",9.75,40.63022629,-111.8726533,2146.33333,"[9.5,10)","[9.5,10)",2020-11-16 07:59:59,2
"1440",9.75,40.63022629,-111.8726533,2176.77778,"[9.5,10)","[9.5,10)",2020-12-16 18:40:00,3
"1441",10.25,40.63104817,-111.8818295,15.22222,"[10,10.5)","[10,10.5)",2015-01-16 05:19:59,2
"1442",10.25,40.63104817,-111.8818295,45.66667,"[10,10.5)","[10,10.5)",2015-02-15 16:00:00,1
"1443",10.25,40.63104817,-111.8818295,76.11111,"[10,10.5)","[10,10.5)",2015-03-18 02:39:59,0
"1444",10.25,40.63104817,-111.8818295,106.55556,"[10,10.5)","[10,10.5)",2015-04-17 13:20:00,1
"1445",10.25,40.63104817,-111.8818295,137,"[10,10.5)","[10,10.5)",2015-05-18 00:00:00,2
"1446",10.25,40.63104817,-111.8818295,167.44444,"[10,10.5)","[10,10.5)",2015-06-17 10:39:59,2
"1447",10.25,40.63104817,-111.8818295,197.88889,"[10,10.5)","[10,10.5)",2015-07-17 21:20:00,0
"1448",10.25,40.63104817,-111.8818295,228.33333,"[10,10.5)","[10,10.5)",2015-08-17 07:59:59,0
"1449",10.25,40.63104817,-111.8818295,258.77778,"[10,10.5)","[10,10.5)",2015-09-16 18:40:00,2
"1450",10.25,40.63104817,-111.8818295,289.22222,"[10,10.5)","[10,10.5)",2015-10-17 05:19:59,2
"1451",10.25,40.63104817,-111.8818295,319.66667,"[10,10.5)","[10,10.5)",2015-11-16 16:00:00,1
"1452",10.25,40.63104817,-111.8818295,350.11111,"[10,10.5)","[10,10.5)",2015-12-17 02:39:59,2
"1453",10.25,40.63104817,-111.8818295,380.55556,"[10,10.5)","[10,10.5)",2016-01-16 13:20:00,3
"1454",10.25,40.63104817,-111.8818295,411,"[10,10.5)","[10,10.5)",2016-02-16 00:00:00,2
"1455",10.25,40.63104817,-111.8818295,441.44444,"[10,10.5)","[10,10.5)",2016-03-17 10:39:59,0
"1456",10.25,40.63104817,-111.8818295,471.88889,"[10,10.5)","[10,10.5)",2016-04-16 21:20:00,2
"1457",10.25,40.63104817,-111.8818295,502.33333,"[10,10.5)","[10,10.5)",2016-05-17 07:59:59,2
"1458",10.25,40.63104817,-111.8818295,532.77778,"[10,10.5)","[10,10.5)",2016-06-16 18:40:00,5
"1459",10.25,40.63104817,-111.8818295,563.22222,"[10,10.5)","[10,10.5)",2016-07-17 05:19:59,1
"1460",10.25,40.63104817,-111.8818295,593.66667,"[10,10.5)","[10,10.5)",2016-08-16 16:00:00,1
"1461",10.25,40.63104817,-111.8818295,624.11111,"[10,10.5)","[10,10.5)",2016-09-16 02:39:59,1
"1462",10.25,40.63104817,-111.8818295,654.55556,"[10,10.5)","[10,10.5)",2016-10-16 13:20:00,1
"1463",10.25,40.63104817,-111.8818295,685,"[10,10.5)","[10,10.5)",2016-11-16 00:00:00,0
"1464",10.25,40.63104817,-111.8818295,715.44444,"[10,10.5)","[10,10.5)",2016-12-16 10:39:59,5
"1465",10.25,40.63104817,-111.8818295,745.88889,"[10,10.5)","[10,10.5)",2017-01-15 21:20:00,2
"1466",10.25,40.63104817,-111.8818295,776.33333,"[10,10.5)","[10,10.5)",2017-02-15 07:59:59,0
"1467",10.25,40.63104817,-111.8818295,806.77778,"[10,10.5)","[10,10.5)",2017-03-17 18:40:00,2
"1468",10.25,40.63104817,-111.8818295,837.22222,"[10,10.5)","[10,10.5)",2017-04-17 05:19:59,1
"1469",10.25,40.63104817,-111.8818295,867.66667,"[10,10.5)","[10,10.5)",2017-05-17 16:00:00,3
"1470",10.25,40.63104817,-111.8818295,898.11111,"[10,10.5)","[10,10.5)",2017-06-17 02:39:59,0
"1471",10.25,40.63104817,-111.8818295,928.55556,"[10,10.5)","[10,10.5)",2017-07-17 13:20:00,3
"1472",10.25,40.63104817,-111.8818295,959,"[10,10.5)","[10,10.5)",2017-08-17 00:00:00,1
"1473",10.25,40.63104817,-111.8818295,989.44444,"[10,10.5)","[10,10.5)",2017-09-16 10:39:59,1
"1474",10.25,40.63104817,-111.8818295,1019.88889,"[10,10.5)","[10,10.5)",2017-10-16 21:20:00,3
"1475",10.25,40.63104817,-111.8818295,1050.33333,"[10,10.5)","[10,10.5)",2017-11-16 07:59:59,0
"1476",10.25,40.63104817,-111.8818295,1080.77778,"[10,10.5)","[10,10.5)",2017-12-16 18:40:00,3
"1477",10.25,40.63104817,-111.8818295,1111.22222,"[10,10.5)","[10,10.5)",2018-01-16 05:19:59,0
"1478",10.25,40.63104817,-111.8818295,1141.66667,"[10,10.5)","[10,10.5)",2018-02-15 16:00:00,1
"1479",10.25,40.63104817,-111.8818295,1172.11111,"[10,10.5)","[10,10.5)",2018-03-18 02:39:59,2
"1480",10.25,40.63104817,-111.8818295,1202.55556,"[10,10.5)","[10,10.5)",2018-04-17 13:20:00,0
"1481",10.25,40.63104817,-111.8818295,1233,"[10,10.5)","[10,10.5)",2018-05-18 00:00:00,1
"1482",10.25,40.63104817,-111.8818295,1263.44444,"[10,10.5)","[10,10.5)",2018-06-17 10:39:59,0
"1483",10.25,40.63104817,-111.8818295,1293.88889,"[10,10.5)","[10,10.5)",2018-07-17 21:20:00,1
"1484",10.25,40.63104817,-111.8818295,1324.33333,"[10,10.5)","[10,10.5)",2018-08-17 07:59:59,1
"1485",10.25,40.63104817,-111.8818295,1354.77778,"[10,10.5)","[10,10.5)",2018-09-16 18:40:00,3
"1486",10.25,40.63104817,-111.8818295,1385.22222,"[10,10.5)","[10,10.5)",2018-10-17 05:19:59,0
"1487",10.25,40.63104817,-111.8818295,1415.66667,"[10,10.5)","[10,10.5)",2018-11-16 16:00:00,1
"1488",10.25,40.63104817,-111.8818295,1446.11111,"[10,10.5)","[10,10.5)",2018-12-17 02:39:59,1
"1489",10.25,40.63104817,-111.8818295,1476.55556,"[10,10.5)","[10,10.5)",2019-01-16 13:20:00,1
"1490",10.25,40.63104817,-111.8818295,1507,"[10,10.5)","[10,10.5)",2019-02-16 00:00:00,2
"1491",10.25,40.63104817,-111.8818295,1537.44444,"[10,10.5)","[10,10.5)",2019-03-18 10:39:59,0
"1492",10.25,40.63104817,-111.8818295,1567.88889,"[10,10.5)","[10,10.5)",2019-04-17 21:20:00,1
"1493",10.25,40.63104817,-111.8818295,1598.33333,"[10,10.5)","[10,10.5)",2019-05-18 07:59:59,0
"1494",10.25,40.63104817,-111.8818295,1628.77778,"[10,10.5)","[10,10.5)",2019-06-17 18:40:00,1
"1495",10.25,40.63104817,-111.8818295,1659.22222,"[10,10.5)","[10,10.5)",2019-07-18 05:19:59,0
"1496",10.25,40.63104817,-111.8818295,1689.66667,"[10,10.5)","[10,10.5)",2019-08-17 16:00:00,2
"1497",10.25,40.63104817,-111.8818295,1720.11111,"[10,10.5)","[10,10.5)",2019-09-17 02:39:59,3
"1498",10.25,40.63104817,-111.8818295,1750.55556,"[10,10.5)","[10,10.5)",2019-10-17 13:20:00,1
"1499",10.25,40.63104817,-111.8818295,1781,"[10,10.5)","[10,10.5)",2019-11-17 00:00:00,0
"1500",10.25,40.63104817,-111.8818295,1811.44444,"[10,10.5)","[10,10.5)",2019-12-17 10:39:59,3
"1501",10.25,40.63104817,-111.8818295,1841.88889,"[10,10.5)","[10,10.5)",2020-01-16 21:20:00,0
"1502",10.25,40.63104817,-111.8818295,1872.33333,"[10,10.5)","[10,10.5)",2020-02-16 07:59:59,1
"1503",10.25,40.63104817,-111.8818295,1902.77778,"[10,10.5)","[10,10.5)",2020-03-17 18:40:00,0
"1504",10.25,40.63104817,-111.8818295,1933.22222,"[10,10.5)","[10,10.5)",2020-04-17 05:19:59,1
"1505",10.25,40.63104817,-111.8818295,1963.66667,"[10,10.5)","[10,10.5)",2020-05-17 16:00:00,0
"1506",10.25,40.63104817,-111.8818295,1994.11111,"[10,10.5)","[10,10.5)",2020-06-17 02:39:59,0
"1507",10.25,40.63104817,-111.8818295,2024.55556,"[10,10.5)","[10,10.5)",2020-07-17 13:20:00,1
"1508",10.25,40.63104817,-111.8818295,2055,"[10,10.5)","[10,10.5)",2020-08-17 00:00:00,0
"1509",10.25,40.63104817,-111.8818295,2085.44444,"[10,10.5)","[10,10.5)",2020-09-16 10:39:59,1
"1510",10.25,40.63104817,-111.8818295,2115.88889,"[10,10.5)","[10,10.5)",2020-10-16 21:20:00,1
"1511",10.25,40.63104817,-111.8818295,2146.33333,"[10,10.5)","[10,10.5)",2020-11-16 07:59:59,0
"1512",10.25,40.63104817,-111.8818295,2176.77778,"[10,10.5)","[10,10.5)",2020-12-16 18:40:00,3
"1513",10.75,40.63259739,-111.8913919,15.22222,"[10.5,11)","[10.5,11)",2015-01-16 05:19:59,2
"1514",10.75,40.63259739,-111.8913919,45.66667,"[10.5,11)","[10.5,11)",2015-02-15 16:00:00,0
"1515",10.75,40.63259739,-111.8913919,76.11111,"[10.5,11)","[10.5,11)",2015-03-18 02:39:59,1
"1516",10.75,40.63259739,-111.8913919,106.55556,"[10.5,11)","[10.5,11)",2015-04-17 13:20:00,3
"1517",10.75,40.63259739,-111.8913919,137,"[10.5,11)","[10.5,11)",2015-05-18 00:00:00,2
"1518",10.75,40.63259739,-111.8913919,167.44444,"[10.5,11)","[10.5,11)",2015-06-17 10:39:59,3
"1519",10.75,40.63259739,-111.8913919,197.88889,"[10.5,11)","[10.5,11)",2015-07-17 21:20:00,0
"1520",10.75,40.63259739,-111.8913919,228.33333,"[10.5,11)","[10.5,11)",2015-08-17 07:59:59,3
"1521",10.75,40.63259739,-111.8913919,258.77778,"[10.5,11)","[10.5,11)",2015-09-16 18:40:00,1
"1522",10.75,40.63259739,-111.8913919,289.22222,"[10.5,11)","[10.5,11)",2015-10-17 05:19:59,4
"1523",10.75,40.63259739,-111.8913919,319.66667,"[10.5,11)","[10.5,11)",2015-11-16 16:00:00,0
"1524",10.75,40.63259739,-111.8913919,350.11111,"[10.5,11)","[10.5,11)",2015-12-17 02:39:59,6
"1525",10.75,40.63259739,-111.8913919,380.55556,"[10.5,11)","[10.5,11)",2016-01-16 13:20:00,3
"1526",10.75,40.63259739,-111.8913919,411,"[10.5,11)","[10.5,11)",2016-02-16 00:00:00,1
"1527",10.75,40.63259739,-111.8913919,441.44444,"[10.5,11)","[10.5,11)",2016-03-17 10:39:59,0
"1528",10.75,40.63259739,-111.8913919,471.88889,"[10.5,11)","[10.5,11)",2016-04-16 21:20:00,1
"1529",10.75,40.63259739,-111.8913919,502.33333,"[10.5,11)","[10.5,11)",2016-05-17 07:59:59,1
"1530",10.75,40.63259739,-111.8913919,532.77778,"[10.5,11)","[10.5,11)",2016-06-16 18:40:00,4
"1531",10.75,40.63259739,-111.8913919,563.22222,"[10.5,11)","[10.5,11)",2016-07-17 05:19:59,1
"1532",10.75,40.63259739,-111.8913919,593.66667,"[10.5,11)","[10.5,11)",2016-08-16 16:00:00,3
"1533",10.75,40.63259739,-111.8913919,624.11111,"[10.5,11)","[10.5,11)",2016-09-16 02:39:59,1
"1534",10.75,40.63259739,-111.8913919,654.55556,"[10.5,11)","[10.5,11)",2016-10-16 13:20:00,0
"1535",10.75,40.63259739,-111.8913919,685,"[10.5,11)","[10.5,11)",2016-11-16 00:00:00,3
"1536",10.75,40.63259739,-111.8913919,715.44444,"[10.5,11)","[10.5,11)",2016-12-16 10:39:59,3
"1537",10.75,40.63259739,-111.8913919,745.88889,"[10.5,11)","[10.5,11)",2017-01-15 21:20:00,1
"1538",10.75,40.63259739,-111.8913919,776.33333,"[10.5,11)","[10.5,11)",2017-02-15 07:59:59,2
"1539",10.75,40.63259739,-111.8913919,806.77778,"[10.5,11)","[10.5,11)",2017-03-17 18:40:00,1
"1540",10.75,40.63259739,-111.8913919,837.22222,"[10.5,11)","[10.5,11)",2017-04-17 05:19:59,2
"1541",10.75,40.63259739,-111.8913919,867.66667,"[10.5,11)","[10.5,11)",2017-05-17 16:00:00,0
"1542",10.75,40.63259739,-111.8913919,898.11111,"[10.5,11)","[10.5,11)",2017-06-17 02:39:59,3
"1543",10.75,40.63259739,-111.8913919,928.55556,"[10.5,11)","[10.5,11)",2017-07-17 13:20:00,1
"1544",10.75,40.63259739,-111.8913919,959,"[10.5,11)","[10.5,11)",2017-08-17 00:00:00,1
"1545",10.75,40.63259739,-111.8913919,989.44444,"[10.5,11)","[10.5,11)",2017-09-16 10:39:59,4
"1546",10.75,40.63259739,-111.8913919,1019.88889,"[10.5,11)","[10.5,11)",2017-10-16 21:20:00,0
"1547",10.75,40.63259739,-111.8913919,1050.33333,"[10.5,11)","[10.5,11)",2017-11-16 07:59:59,2
"1548",10.75,40.63259739,-111.8913919,1080.77778,"[10.5,11)","[10.5,11)",2017-12-16 18:40:00,2
"1549",10.75,40.63259739,-111.8913919,1111.22222,"[10.5,11)","[10.5,11)",2018-01-16 05:19:59,1
"1550",10.75,40.63259739,-111.8913919,1141.66667,"[10.5,11)","[10.5,11)",2018-02-15 16:00:00,3
"1551",10.75,40.63259739,-111.8913919,1172.11111,"[10.5,11)","[10.5,11)",2018-03-18 02:39:59,7
"1552",10.75,40.63259739,-111.8913919,1202.55556,"[10.5,11)","[10.5,11)",2018-04-17 13:20:00,2
"1553",10.75,40.63259739,-111.8913919,1233,"[10.5,11)","[10.5,11)",2018-05-18 00:00:00,3
"1554",10.75,40.63259739,-111.8913919,1263.44444,"[10.5,11)","[10.5,11)",2018-06-17 10:39:59,1
"1555",10.75,40.63259739,-111.8913919,1293.88889,"[10.5,11)","[10.5,11)",2018-07-17 21:20:00,5
"1556",10.75,40.63259739,-111.8913919,1324.33333,"[10.5,11)","[10.5,11)",2018-08-17 07:59:59,3
"1557",10.75,40.63259739,-111.8913919,1354.77778,"[10.5,11)","[10.5,11)",2018-09-16 18:40:00,3
"1558",10.75,40.63259739,-111.8913919,1385.22222,"[10.5,11)","[10.5,11)",2018-10-17 05:19:59,1
"1559",10.75,40.63259739,-111.8913919,1415.66667,"[10.5,11)","[10.5,11)",2018-11-16 16:00:00,6
"1560",10.75,40.63259739,-111.8913919,1446.11111,"[10.5,11)","[10.5,11)",2018-12-17 02:39:59,3
"1561",10.75,40.63259739,-111.8913919,1476.55556,"[10.5,11)","[10.5,11)",2019-01-16 13:20:00,4
"1562",10.75,40.63259739,-111.8913919,1507,"[10.5,11)","[10.5,11)",2019-02-16 00:00:00,4
"1563",10.75,40.63259739,-111.8913919,1537.44444,"[10.5,11)","[10.5,11)",2019-03-18 10:39:59,2
"1564",10.75,40.63259739,-111.8913919,1567.88889,"[10.5,11)","[10.5,11)",2019-04-17 21:20:00,3
"1565",10.75,40.63259739,-111.8913919,1598.33333,"[10.5,11)","[10.5,11)",2019-05-18 07:59:59,5
"1566",10.75,40.63259739,-111.8913919,1628.77778,"[10.5,11)","[10.5,11)",2019-06-17 18:40:00,2
"1567",10.75,40.63259739,-111.8913919,1659.22222,"[10.5,11)","[10.5,11)",2019-07-18 05:19:59,3
"1568",10.75,40.63259739,-111.8913919,1689.66667,"[10.5,11)","[10.5,11)",2019-08-17 16:00:00,5
"1569",10.75,40.63259739,-111.8913919,1720.11111,"[10.5,11)","[10.5,11)",2019-09-17 02:39:59,2
"1570",10.75,40.63259739,-111.8913919,1750.55556,"[10.5,11)","[10.5,11)",2019-10-17 13:20:00,3
"1571",10.75,40.63259739,-111.8913919,1781,"[10.5,11)","[10.5,11)",2019-11-17 00:00:00,6
"1572",10.75,40.63259739,-111.8913919,1811.44444,"[10.5,11)","[10.5,11)",2019-12-17 10:39:59,5
"1573",10.75,40.63259739,-111.8913919,1841.88889,"[10.5,11)","[10.5,11)",2020-01-16 21:20:00,5
"1574",10.75,40.63259739,-111.8913919,1872.33333,"[10.5,11)","[10.5,11)",2020-02-16 07:59:59,2
"1575",10.75,40.63259739,-111.8913919,1902.77778,"[10.5,11)","[10.5,11)",2020-03-17 18:40:00,1
"1576",10.75,40.63259739,-111.8913919,1933.22222,"[10.5,11)","[10.5,11)",2020-04-17 05:19:59,1
"1577",10.75,40.63259739,-111.8913919,1963.66667,"[10.5,11)","[10.5,11)",2020-05-17 16:00:00,1
"1578",10.75,40.63259739,-111.8913919,1994.11111,"[10.5,11)","[10.5,11)",2020-06-17 02:39:59,0
"1579",10.75,40.63259739,-111.8913919,2024.55556,"[10.5,11)","[10.5,11)",2020-07-17 13:20:00,1
"1580",10.75,40.63259739,-111.8913919,2055,"[10.5,11)","[10.5,11)",2020-08-17 00:00:00,0
